dpkts,doctets,input,output,srcport,dstport,prot,tos,tcp_flags,Label
1,52,215,215,57904,443,6,0,16,0
2,104,215,215,57912,443,6,0,16,0
1,139,215,215,44782,443,6,0,24,0
1,238,215,215,45384,443,6,0,24,0
1,2932,215,215,382,58920,6,0,16,0
1,1372,215,215,266,42804,6,0,16,0
1,52,215,215,41830,443,6,0,16,0
1,52,215,215,38710,443,6,0,16,0
1,52,215,215,54486,443,6,0,16,0
1,52,215,215,60916,443,6,0,16,0
1,2888,215,215,236,41512,6,0,16,0
1,223,215,215,58710,443,6,0,24,0
1,632,215,215,508,36480,6,0,24,0
1,52,215,215,249,39632,6,0,16,0
1,52,215,215,49328,80,6,0,16,0
1,52,215,215,54936,443,6,0,16,0
1,126,215,215,139,36606,17,0,0,0
1,1492,215,215,456,41454,6,0,16,0
1,52,215,215,37276,443,6,0,16,0
1,1492,215,215,316,37276,6,0,16,0
1,236,215,215,52182,443,6,0,24,0
1,235,215,215,38710,443,6,0,24,0
1,1492,215,215,87,48638,6,0,16,0
1,52,215,215,48626,443,6,0,16,0
1,52,215,215,443,49642,6,0,17,0
1,52,215,215,51476,443,6,0,16,0
1,1372,215,215,491,38710,6,0,16,0
1,52,215,215,66,60764,6,0,16,0
1,216,215,215,38710,443,6,0,24,0
1,1492,215,215,247,41526,6,0,16,0
1,52,215,215,438,55624,6,0,16,0
1,52,215,215,41454,443,6,0,16,0
1,52,215,215,58538,443,6,0,16,0
1,148,215,215,39572,443,6,0,24,0
1,1372,215,215,38710,443,6,0,16,0
2,2984,215,215,193,37614,6,0,16,0
1,52,215,215,223,56528,6,0,16,0
1,83,215,215,73,34124,6,0,24,0
1,76,215,215,36716,443,6,0,24,0
1,52,215,215,42880,443,6,0,16,0
1,1492,215,215,21,39208,6,32,16,0
2,358,215,215,59100,443,6,0,24,0
1,52,215,215,58158,443,6,0,16,0
1,52,215,215,45680,80,6,0,16,0
1,52,215,215,44180,443,6,0,16,0
1,1440,215,215,267,44180,6,0,16,0
2,2880,215,215,83,44202,6,0,16,0
1,260,215,215,59,51114,6,0,24,0
1,52,215,215,443,51338,6,0,17,0
1,60,215,215,47476,443,6,0,2,0
1,1492,215,215,349,41426,6,0,16,0
1,52,215,215,42428,443,6,0,16,0
1,8692,215,215,385,48422,6,0,16,0
2,104,215,215,48432,443,6,0,16,0
1,2932,215,215,480,48426,6,0,16,0
1,126,215,215,424,54570,6,0,24,0
1,1492,215,215,282,58910,6,32,16,0
1,52,215,215,58910,443,6,0,16,0
1,52,215,215,59500,443,6,0,16,0
1,52,215,215,6,59500,6,0,16,0
1,52,215,215,48656,443,6,0,16,0
1,1470,215,215,157,37412,6,0,16,0
1,1470,215,215,120,55122,6,0,16,0
1,52,215,215,155,48644,6,0,16,0
1,1492,215,215,370,51848,6,32,16,0
1,52,215,215,51848,443,6,0,16,0
1,52,215,215,35548,443,6,0,16,0
1,76,215,215,36934,443,6,0,24,0
1,52,215,215,48524,993,6,0,16,0
2,2984,215,215,485,34184,6,0,16,0
1,116,215,215,55456,443,6,0,24,0
1,52,215,215,33494,443,6,0,16,0
1,52,215,215,51206,443,6,0,16,0
1,1492,215,215,322,58388,6,0,16,0
1,52,215,215,58388,443,6,0,16,0
1,1470,215,215,510,55370,6,0,16,0
1,52,215,215,54784,443,6,0,16,0
1,52,215,215,44748,443,6,0,16,0
1,52,215,215,40920,443,6,0,16,0
1,60,215,215,43415,53,17,0,0,0
1,52,215,215,56944,443,6,0,16,0
1,1372,215,215,461,37702,6,0,16,0
1,1492,215,215,440,47098,6,0,16,0
1,2932,215,215,295,53920,6,0,16,0
2,104,215,215,53938,443,6,0,16,0
1,52,215,215,223,60994,6,0,16,0
1,1470,215,215,64,50280,6,0,24,0
2,2984,215,215,500,42106,6,0,16,0
1,1492,215,215,300,42104,6,0,16,0
1,40,215,215,498,58616,6,0,16,0
1,2888,215,215,938,58020,6,0,16,0
1,468,215,215,363,32980,6,0,24,0
1,4372,215,215,229,41210,6,0,16,0
1,52,215,215,34976,443,6,0,16,0
1,1492,215,215,500,34976,6,0,16,0
1,1470,215,215,245,45004,6,0,16,0
1,52,215,215,54672,443,6,0,16,0
2,104,215,215,52900,443,6,0,16,0
1,52,215,215,53152,443,6,0,16,0
1,176,215,215,307,48728,6,0,24,0
1,52,215,215,60496,443,6,0,16,0
1,569,215,215,53540,443,6,0,24,0
1,1492,215,215,163,53534,6,0,16,0
1,40,215,215,56158,443,6,0,4,0
1,68,65535,215,0,1281,1,192,0,0
1,178,215,215,59148,443,6,0,24,0
1,52,215,215,58448,443,6,0,16,0
1,52,215,215,58284,443,6,0,16,0
1,1098,215,215,81,58284,6,0,24,0
1,1653,215,215,58284,443,6,0,24,0
1,52,215,215,54356,443,6,0,16,0
1,1492,215,215,238,59938,6,0,16,0
1,1492,215,215,460,59958,6,0,16,0
1,1470,215,215,26,32914,6,0,16,0
1,52,215,215,443,59148,6,0,17,0
1,52,215,215,57988,443,6,0,16,0
3,4527,215,215,208,56480,6,0,24,0
2,2984,215,215,505,35652,6,32,16,0
2,2940,215,215,393,55308,6,0,16,0
1,5604,215,215,295,50314,6,0,24,0
1,120,215,215,65,48588,6,0,24,0
1,408,215,215,142,55104,6,0,24,0
1,52,215,215,51476,443,6,0,16,0
1,1372,215,215,208,56480,6,0,16,0
1,1470,215,215,873,46326,6,0,24,0
1,52,215,215,34522,443,6,0,16,0
1,40,215,215,51400,443,6,0,4,0
1,68,65535,215,0,1281,1,192,0,0
1,1492,215,215,255,40310,6,0,16,0
1,52,215,215,40310,443,6,0,16,0
1,2888,215,215,314,58056,6,0,16,0
1,52,215,215,488,58044,6,0,16,0
1,52,215,215,46154,443,6,0,16,0
1,91,215,215,123,46154,6,0,24,0
2,2984,215,215,262,33440,6,0,16,0
1,1470,215,215,12,49140,6,0,24,0
1,1492,215,215,420,33718,6,0,16,0
1,1492,215,215,205,33716,6,0,16,0
1,1492,215,215,366,34566,6,0,16,0
1,52,215,215,34566,443,6,0,16,0
1,52,215,215,33716,443,6,0,16,0
1,555,215,215,49728,443,6,0,24,0
1,1492,215,215,393,55538,6,0,16,0
1,52,215,215,55538,443,6,0,16,0
1,438,215,215,46438,80,6,0,24,0
1,83,215,215,127,44298,6,0,24,0
1,246,215,215,35604,443,6,0,24,0
1,1492,215,215,180,60500,6,0,16,0
1,52,215,215,34,49726,6,0,16,0
1,76,215,215,60472,443,6,0,24,0
1,52,215,215,60606,443,6,0,16,0
1,1492,215,215,79,60614,6,0,16,0
1,52,215,215,40190,443,6,0,16,0
1,83,215,215,33958,443,6,0,24,0
1,1470,215,215,135,58564,6,0,16,0
1,52,215,215,493,38100,6,0,16,0
1,52,215,215,235,34088,6,0,16,0
1,1448,215,215,140,60332,6,0,16,0
1,125,215,215,293,33958,6,0,24,0
1,52,215,215,225,51556,6,0,16,0
1,52,215,215,40172,443,6,0,16,0
2,2984,215,215,380,44550,6,0,16,0
1,52,215,215,41806,443,6,0,16,0
2,2984,215,215,478,42648,6,32,16,0
1,1470,215,215,260,46344,6,0,16,0
1,52,215,215,36206,443,6,0,16,0
1,1023,215,215,434,44020,6,0,24,0
1,52,215,215,198,42206,6,0,16,0
2,104,215,215,41396,443,6,0,16,0
1,396,215,215,55116,443,6,0,24,0
1,60,215,215,39774,443,6,0,2,0
1,52,215,215,490,60630,6,0,16,0
1,5812,215,215,229,50074,6,0,16,0
2,2984,215,215,196,43044,6,32,16,0
1,4168,215,215,22,50834,6,0,24,0
1,52,215,215,57536,443,6,0,16,0
1,1492,215,215,511,57546,6,0,16,0
1,1492,215,215,167,57544,6,0,16,0
1,2932,215,215,225,57538,6,0,16,0
1,811,215,215,814,45470,6,0,24,0
1,4372,215,215,469,44128,6,0,16,0
1,52,215,215,44142,443,6,0,16,0
1,52,215,215,57066,443,6,0,16,0
1,1492,215,215,106,59620,6,0,16,0
1,40,215,215,46942,443,6,0,16,0
1,1492,215,215,101,49066,6,32,16,0
2,2984,215,215,297,34464,6,0,16,0
1,52,215,215,45572,443,6,0,16,0
1,40,215,215,41584,443,6,0,16,0
1,52,215,215,50220,443,6,0,16,0
1,1492,215,215,209,58076,6,0,16,0
1,76,215,215,35230,443,6,0,24,0
1,52,215,215,35420,443,6,0,16,0
1,213,215,215,57080,443,6,0,24,0
1,52,215,215,55796,443,6,0,16,0
1,1492,215,215,407,55796,6,32,16,0
1,52,215,215,151,45938,6,0,16,0
1,1492,215,215,345,39830,6,0,16,0
1,52,215,215,36390,443,6,0,16,0
1,52,215,215,33674,443,6,0,16,0
2,104,215,215,34454,443,6,0,16,0
1,103,215,215,309,54530,6,0,24,0
1,115,215,215,469,35646,6,0,24,0
1,322,215,215,246,60739,17,0,0,0
1,1492,215,215,6,35584,6,0,16,0
1,1470,215,215,177,42772,6,0,16,0
1,52,215,215,36350,443,6,0,16,0
1,1470,215,215,510,35616,6,0,16,0
1,52,215,215,54142,443,6,0,16,0
1,52,215,215,58736,443,6,0,16,0
1,2844,215,215,274,41532,6,0,16,0
1,1492,215,215,209,58076,6,0,16,0
1,40,215,215,36170,443,6,0,16,0
1,52,215,215,41532,443,6,0,16,0
1,68,65535,215,0,1281,1,192,0,0
1,40,215,215,53950,443,6,0,4,0
3,4476,215,215,444,38796,6,0,16,0
1,52,215,215,55374,443,6,0,16,0
1,40,215,215,41156,443,6,0,16,0
1,68,65535,215,0,1281,1,192,0,0
1,40,215,215,54784,443,6,32,4,0
1,40,215,215,38796,443,6,0,16,0
1,2844,215,215,134,41530,6,0,16,0
1,52,215,215,243,34030,6,0,16,0
1,52,215,215,44394,443,6,0,16,0
1,4372,215,215,420,44394,6,0,16,0
1,2888,215,215,82,52188,6,0,16,0
1,52,215,215,52188,443,6,0,16,0
1,1492,215,215,436,51002,6,0,16,0
1,52,215,215,34942,443,6,0,16,0
1,40,215,215,51732,443,6,0,16,0
1,59,215,215,38577,53,17,0,0,0
1,52,215,215,53418,443,6,0,16,0
1,52,215,215,56272,443,6,0,16,0
1,1440,215,215,464,57466,6,0,16,0
1,52,215,215,42670,443,6,0,16,0
2,104,215,215,53292,443,6,0,16,0
1,52,215,215,501,56892,6,0,16,0
1,60,215,215,36678,443,6,0,2,0
1,52,215,215,36680,443,6,0,17,0
1,1372,215,215,227,36666,6,0,16,0
1,91,215,215,56892,443,6,0,24,0
1,52,215,215,32836,443,6,0,17,0
1,80,65535,215,0,1281,1,192,0,0
1,87,215,215,57466,443,6,0,24,0
1,52,215,215,443,57252,6,32,17,0
1,52,215,215,45866,443,6,0,16,0
1,4372,215,215,56,45866,6,32,16,0
1,2888,215,215,173,44208,6,0,16,0
1,52,215,215,44208,443,6,0,16,0
1,754,215,215,193,33500,6,0,24,0
1,1492,215,215,82,57466,6,0,16,0
1,1440,215,215,209,56272,6,0,16,0
1,155,215,215,447,54020,17,0,0,0
2,104,215,215,34160,443,6,0,16,0
1,52,215,215,408,38108,6,0,16,0
1,266,215,215,54426,443,6,0,24,0
1,52,215,215,46740,443,6,0,16,0
1,60,215,215,37132,80,6,0,2,0
1,52,215,215,35678,443,6,0,16,0
1,1492,215,215,253,35678,6,0,16,0
1,1470,215,215,398,52998,6,0,16,0
1,52,215,215,43638,443,6,0,16,0
1,52,215,215,43652,443,6,0,16,0
1,1492,215,215,102,43652,6,0,16,0
1,252,215,215,57596,443,6,0,24,0
1,52,215,215,49436,443,6,0,16,0
1,1492,215,215,124,49454,6,0,16,0
1,52,215,215,49452,443,6,0,16,0
1,118,215,215,107,43124,6,0,24,0
1,52,215,215,54424,443,6,0,16,0
1,1492,215,215,220,54424,6,32,16,0
1,83,215,215,52698,443,6,0,24,0
1,52,215,215,52484,443,6,0,16,0
1,52,215,215,49458,443,6,0,16,0
1,58,215,215,50570,53,17,0,0,0
1,52,215,215,53748,443,6,0,16,0
1,52,215,215,45310,80,6,0,16,0
1,40,215,215,8080,45164,6,0,4,0
1,52,215,215,45882,443,6,0,16,0
1,40,215,215,51396,80,6,0,16,0
1,52,215,215,59336,8080,6,0,17,0
1,80,65535,215,0,1281,1,192,0,0
1,79,215,215,50896,443,6,0,24,0
1,91,215,215,33554,443,6,0,24,0
1,1492,215,215,273,53816,6,0,16,0
1,52,215,215,49066,443,6,0,16,0
1,1492,215,215,281,49066,6,0,16,0
1,52,215,215,59406,443,6,0,16,0
1,52,215,215,164,42678,6,0,16,0
1,1470,215,215,226,59406,6,0,24,0
1,188,215,215,52932,443,6,0,24,0
1,90,215,215,42422,443,6,0,24,0
1,52,215,215,34910,443,6,0,16,0
1,52,215,215,34440,443,6,0,16,0
1,1492,215,215,456,43914,6,0,16,0
1,52,215,215,58194,443,6,0,16,0
1,834,215,215,388,58194,6,32,24,0
1,1820,215,215,395,37864,6,0,24,0
1,1771,215,215,275,40568,6,0,24,0
1,141,215,215,42070,443,6,0,24,0
1,52,215,215,210,37268,6,32,16,0
1,83,215,215,35000,443,6,0,24,0
1,52,215,215,395,37864,6,0,17,0
2,2984,215,215,465,55422,6,32,16,0
1,52,215,215,385,57308,6,0,16,0
1,4372,215,215,420,46602,6,32,16,0
1,185,215,215,59,53862,17,0,0,0
2,135,215,215,48774,443,6,0,24,0
1,52,215,215,51572,443,6,0,16,0
2,104,215,215,56342,443,6,0,16,0
2,104,215,215,54896,443,6,0,16,0
1,60,215,215,443,60604,6,32,18,0
1,1492,215,215,415,45146,6,0,16,0
1,419,215,215,45146,443,6,0,24,0
1,1470,215,215,382,57164,6,0,16,0
1,1492,215,215,83,46550,6,0,16,0
1,204,215,215,455,51840,6,0,24,0
2,104,215,215,59666,443,6,0,16,0
1,52,215,215,38646,443,6,0,16,0
1,52,215,215,36988,443,6,0,16,0
1,60,215,215,443,37306,6,0,18,0
1,52,215,215,38688,443,6,0,16,0
1,52,215,215,37302,443,6,0,16,0
1,52,215,215,39272,443,6,0,16,0
1,52,215,215,54054,443,6,0,16,0
1,68,65535,215,0,1281,1,192,0,0
1,40,215,215,60528,443,6,0,4,0
1,2948,215,215,53908,443,6,0,16,0
1,80,65535,215,0,1281,1,192,0,0
1,52,215,215,53538,443,6,0,17,0
2,2984,215,215,6,55174,6,0,16,0
1,419,215,215,55174,443,6,0,24,0
1,2112,215,215,16,60754,6,0,24,0
1,1372,215,215,318,36644,6,32,16,0
1,52,215,215,36644,443,6,0,16,0
2,104,215,215,34698,443,6,0,16,0
1,40,215,215,36062,443,6,0,16,0
1,40,215,215,59,55322,6,0,16,0
1,184,215,215,171,48960,6,0,24,0
1,52,215,215,59520,443,6,0,16,0
1,1492,215,215,359,59520,6,32,16,0
1,52,215,215,55336,443,6,0,16,0
1,52,215,215,37312,443,6,0,16,0
1,3689,215,215,485,59590,6,0,24,0
1,52,215,215,52650,587,6,0,16,0
1,62,215,215,48559,53,17,0,0,0
1,52,215,215,55636,443,6,0,16,0
1,52,215,215,51768,443,6,0,16,0
1,1470,215,215,84,43478,6,0,16,0
2,2940,215,215,441,36198,6,0,16,0
1,52,215,215,53766,443,6,0,16,0
1,1448,215,215,195,38170,6,0,16,0
1,91,215,215,323,34450,6,0,24,0
1,2844,215,215,193,39886,6,0,16,0
1,52,215,215,642,33178,6,0,16,0
1,1368,215,215,323,34450,6,0,24,0
1,64,215,215,345,44358,6,0,16,0
1,52,215,215,56902,443,6,0,16,0
1,52,215,215,51032,443,6,0,16,0
1,52,215,215,479,33920,6,0,16,0
1,60,215,215,41486,443,6,0,2,0
1,40,215,215,41478,443,6,0,16,0
1,60,215,215,443,39388,6,0,18,0
1,52,215,215,48178,443,6,0,16,0
1,81,215,215,60317,53,17,0,0,0
1,1492,215,215,75,48184,6,0,16,0
1,4306,215,215,421,39832,6,0,24,0
1,1492,215,215,434,41478,6,0,16,0
1,52,215,215,55186,443,6,0,17,0
1,80,65535,215,0,1281,1,192,0,0
1,1372,215,215,484,34520,6,0,16,0
1,52,215,215,34504,443,6,0,16,0
2,2984,215,215,36,34386,6,32,16,0
1,52,215,215,36410,443,6,0,16,0
1,52,215,215,104,51880,6,0,16,0
1,1492,215,215,418,56082,6,32,16,0
1,850,215,215,444,35688,6,0,24,0
1,52,215,215,52146,443,6,0,16,0
1,52,215,215,43,49196,6,0,16,0
2,2920,215,215,249,47486,6,0,16,0
2,3675,215,215,481,42016,6,0,24,0
1,52,215,215,34514,443,6,0,16,0
1,1448,215,215,102,34514,6,0,16,0
2,104,215,215,34514,443,6,0,16,0
1,52,215,215,55878,443,6,0,16,0
1,91,215,215,481,42016,6,0,24,0
1,5636,215,215,146,55882,6,0,16,0
1,52,215,215,34512,443,6,0,16,0
1,52,215,215,55886,443,6,0,16,0
1,1448,215,215,85,55898,6,0,16,0
1,1251,215,215,34560,443,6,0,24,0
1,52,215,215,300,58596,6,32,16,0
1,2932,215,215,184,59168,6,32,16,0
1,178,215,215,45504,443,6,0,24,0
1,1492,215,215,473,57422,6,0,16,0
2,104,215,215,34340,443,6,0,16,0
1,52,215,215,42292,443,6,0,16,0
1,52,215,215,39408,443,6,0,16,0
1,4372,215,215,428,58312,6,0,16,0
1,52,215,215,33364,443,6,0,16,0
1,178,215,215,45006,443,6,0,24,0
1,1470,215,215,116,56706,6,0,16,0
1,40,215,215,443,49568,6,0,17,0
1,4306,215,215,265,56790,6,0,16,0
1,76,215,215,51104,443,6,0,24,0
1,40,215,215,57342,443,6,0,16,0
2,2984,215,215,347,35218,6,0,16,0
1,52,215,215,34364,443,6,0,16,0
1,1470,215,215,452,35778,6,0,24,0
1,4372,215,215,261,48956,6,32,16,0
1,52,215,215,48964,443,6,0,16,0
1,91,215,215,344,52954,6,0,24,0
1,1492,215,215,267,57220,6,0,16,0
1,52,215,215,39972,443,6,0,16,0
1,52,215,215,51218,443,6,0,16,0
1,1492,215,215,458,47262,6,0,16,0
1,64,215,215,443,47276,6,0,18,0
1,1560,215,215,350,51218,6,0,24,0
1,52,215,215,41794,443,6,0,16,0
1,1443,215,215,4,37000,6,0,24,0
1,52,215,215,48914,443,6,0,16,0
1,60,215,215,443,56640,6,0,18,0
1,573,215,215,350,51218,6,0,24,0
1,178,215,215,57896,443,6,0,24,0
1,2932,215,215,358,55512,6,32,16,0
2,104,215,215,46438,443,6,0,16,0
1,52,215,215,53880,443,6,0,16,0
1,1492,215,215,350,51218,6,0,16,0
1,91,215,215,47940,443,6,0,24,0
1,994,215,215,257,60658,6,32,24,0
2,2984,215,215,89,39158,6,0,16,0
1,52,215,215,48434,443,6,0,16,0
1,1514,215,215,438,39110,6,0,24,0
2,104,215,215,39162,443,6,0,16,0
1,431,215,215,36578,443,6,0,24,0
1,91,215,215,59434,443,6,0,24,0
1,1492,215,215,350,51218,6,0,16,0
1,76,215,215,439,59942,6,0,24,0
1,91,215,215,186,56758,6,0,24,0
1,2932,215,215,350,51218,6,0,16,0
1,91,215,215,47142,443,6,0,24,0
2,7304,215,215,457,58712,6,0,16,0
1,91,215,215,426,35274,6,0,24,0
1,52,215,215,51218,443,6,0,16,0
1,94,215,215,47262,443,6,0,24,0
1,258,215,215,45106,443,6,0,24,0
1,137,215,215,47282,443,6,0,24,0
1,1492,215,215,350,51218,6,0,16,0
2,2940,215,215,430,59262,6,0,16,0
1,76,215,215,51218,443,6,0,24,0
1,60,215,215,53516,587,6,0,2,0
2,4424,215,215,393,59210,6,0,16,0
1,2888,215,215,214,57468,6,0,16,0
1,222,215,215,42634,443,6,0,24,0
1,52,215,215,56908,443,6,0,16,0
1,1492,215,215,507,39814,6,32,16,0
1,52,215,215,59634,80,6,0,16,0
1,52,215,215,36182,443,6,0,16,0
1,52,215,215,470,39090,6,0,16,0
1,52,215,215,56176,443,6,0,16,0
1,4012,215,215,391,50808,6,0,16,0
1,2932,215,215,205,58568,6,0,16,0
1,52,215,215,497,34564,6,0,16,0
1,52,215,215,15,48938,6,0,16,0
1,1470,215,215,173,46404,6,0,16,0
1,52,215,215,317,47794,6,0,16,0
1,52,215,215,50808,443,6,0,16,0
1,1492,215,215,204,45338,6,0,16,0
2,80,215,215,45338,443,6,0,16,0
1,1492,215,215,174,33688,6,0,16,0
1,52,215,215,33688,443,6,0,16,0
1,52,215,215,50090,443,6,0,16,0
1,80,65535,215,0,1281,1,192,0,0
1,52,215,215,54494,443,6,0,17,0
1,1492,215,215,204,45338,6,0,16,0
1,1492,215,215,34,48644,6,0,16,0
1,52,215,215,42006,443,6,0,16,0
1,4372,215,215,161,42016,6,0,16,0
1,52,215,215,54634,443,6,0,16,0
1,52,215,215,48686,443,6,0,16,0
2,104,215,215,47840,443,6,0,16,0
1,4306,215,215,406,36686,6,0,24,0
2,2744,215,215,444,55896,6,32,16,0
1,52,215,215,36686,443,6,0,16,0
1,2932,215,215,234,57594,6,0,16,0
1,52,215,215,56074,443,6,0,16,0
1,52,215,215,45810,443,6,0,16,0
1,569,215,215,34948,443,6,0,24,0
1,1492,215,215,286,55306,6,0,16,0
1,1492,215,215,30,34940,6,0,16,0
1,52,215,215,34946,443,6,0,16,0
1,1492,215,215,97,41326,6,0,16,0
1,52,215,215,49442,443,6,0,16,0
1,52,215,215,39420,443,6,0,16,0
1,2932,215,215,268,45960,6,0,16,0
1,40,215,215,265,52844,6,0,16,0
1,52,215,215,46486,443,6,0,16,0
1,52,215,215,40898,443,6,0,16,0
1,40,215,215,53910,443,6,0,16,0
1,1470,215,215,36,48924,6,0,24,0
1,52,215,215,216,55304,6,0,16,0
1,2315,215,215,37512,443,6,0,24,0
1,91,215,215,38164,443,6,0,24,0
1,52,215,215,250,46486,6,0,16,0
1,52,215,215,55470,443,6,0,16,0
1,403,215,215,259,38590,6,0,24,0
1,52,215,215,216,55304,6,0,16,0
1,52,215,215,59574,993,6,0,16,0
1,52,215,215,958,47392,6,0,16,0
1,167,215,215,484,43476,6,0,24,0
1,1492,215,215,56,37802,6,32,16,0
1,52,215,215,37802,443,6,0,16,0
1,52,215,215,213,36960,6,0,16,0
1,52,215,215,47436,443,6,0,16,0
1,52,215,215,43338,443,6,0,16,0
1,4372,215,215,301,43338,6,0,16,0
1,52,215,215,54856,443,6,0,16,0
1,52,215,215,170,56666,6,32,16,0
1,1492,215,215,207,40494,6,0,16,0
1,322,215,215,509,57722,6,0,24,0
1,1470,215,215,463,41236,6,0,16,0
1,4306,215,215,143,52098,6,0,16,0
1,2761,215,215,104,40210,6,0,24,0
1,52,215,215,57786,443,6,0,16,0
1,1268,215,215,509,40746,6,0,24,0
1,91,215,215,441,49680,6,0,24,0
1,1492,215,215,395,55878,6,0,16,0
1,52,215,215,39810,443,6,0,16,0
1,52,215,215,509,57722,6,0,16,0
1,353,215,215,48988,80,6,0,24,0
1,52,215,215,46382,443,6,0,17,0
1,80,65535,215,0,1281,1,192,0,0
1,52,215,215,33090,80,6,0,17,0
1,80,65535,215,0,1281,1,192,0,0
1,52,215,215,58528,443,6,0,16,0
1,1492,215,215,502,44128,6,0,16,0
1,52,215,215,58618,443,6,0,16,0
1,91,215,215,426,56418,6,0,24,0
1,114,215,215,371,44466,17,0,0,0
1,52,215,215,322,58618,6,0,16,0
1,1492,215,215,22,37670,6,0,16,0
1,52,215,215,37686,443,6,0,16,0
1,2690,215,215,98,51472,6,0,24,0
1,52,215,215,36804,443,6,0,16,0
1,3481,215,215,236,41652,6,0,24,0
1,52,215,215,55640,443,6,0,16,0
1,1470,215,215,280,55640,6,0,16,0
1,40,215,215,57342,443,6,0,4,0
1,68,65535,215,0,1281,1,192,0,0
1,569,215,215,39882,443,6,0,24,0
1,52,215,215,47034,443,6,0,16,0
1,1492,215,215,274,47034,6,0,16,0
1,40,215,215,43134,80,6,0,16,0
2,80,215,215,43130,80,6,0,16,0
1,1492,215,215,169,43128,6,0,16,0
1,121,215,215,55,59570,6,0,24,0
1,52,215,215,482,38718,6,0,16,0
2,2984,215,215,318,33294,6,0,16,0
1,1470,215,215,178,36904,6,0,16,0
1,52,215,215,56806,80,6,0,16,0
1,52,215,215,115,51012,6,0,16,0
1,52,215,215,258,56384,6,0,16,0
1,2932,215,215,10,56086,6,32,16,0
1,1492,215,215,101,56096,6,0,16,0
1,52,215,215,56096,443,6,0,16,0
1,1470,215,215,425,60236,6,0,16,0
1,2888,215,215,183,51928,6,0,16,0
1,1492,215,215,338,53190,6,32,16,0
1,52,215,215,53190,443,6,0,16,0
1,52,215,215,53198,443,6,0,16,0
1,1470,215,215,222,44848,6,0,16,0
1,1492,215,215,72,56396,6,0,16,0
1,2932,215,215,338,56400,6,0,16,0
1,52,215,215,48994,443,6,0,16,0
1,40,215,215,46664,443,6,0,16,0
1,309,215,215,144,55126,17,0,0,0
1,810,215,215,367,46516,6,0,24,0
1,52,215,215,45600,443,6,0,16,0
1,52,215,215,41,41586,6,0,16,0
1,52,215,215,252,57236,6,0,16,0
1,1492,215,215,89,37310,6,0,16,0
1,420,215,215,32970,443,6,0,24,0
1,83,215,215,376,57266,6,0,24,0
1,91,215,215,51116,443,6,0,24,0
1,719,215,215,34,56800,6,0,24,0
1,189,215,215,338,45892,6,0,24,0
1,52,215,215,53802,443,6,0,16,0
1,1492,215,215,322,53802,6,0,16,0
1,754,215,215,387,58114,6,0,24,0
1,52,215,215,43280,443,6,0,16,0
1,1492,215,215,312,48190,6,32,16,0
1,4372,215,215,192,48192,6,32,16,0
1,1492,215,215,439,48194,6,32,16,0
1,52,215,215,58110,80,6,0,16,0
1,52,215,215,34678,443,6,0,16,0
1,5724,215,215,128,39576,6,0,24,0
1,569,215,215,54086,443,6,0,24,0
1,52,215,215,53232,443,6,0,16,0
1,52,215,215,41192,443,6,0,16,0
3,4184,215,215,136,45320,6,0,24,0
2,104,215,215,45320,443,6,0,16,0
1,52,215,215,48842,443,6,0,16,0
1,52,215,215,33636,587,6,0,16,0
2,2984,215,215,69,55124,6,0,16,0
1,83,215,215,205,49970,6,0,24,0
1,52,215,215,36888,443,6,0,16,0
1,52,215,215,58342,443,6,0,16,0
1,1492,215,215,90,57444,6,0,16,0
1,81,215,215,49353,53,17,0,0,0
1,52,215,215,39564,443,6,0,16,0
1,52,215,215,52184,443,6,0,16,0
1,1492,215,215,100,54148,6,0,16,0
2,2940,215,215,297,46070,6,0,16,0
1,1492,215,215,383,55700,6,0,16,0
1,76,215,215,34248,443,6,0,24,0
1,1492,215,215,6,46076,6,0,16,0
1,91,215,215,348,33562,6,0,24,0
1,52,215,215,41872,443,6,0,16,0
1,52,215,215,41876,443,6,0,16,0
1,52,215,215,49344,443,6,0,16,0
1,52,215,215,42558,443,6,0,16,0
1,4372,215,215,186,40526,6,0,16,0
1,40,215,215,34840,443,6,0,4,0
1,68,65535,215,0,1281,1,192,0,0
1,178,215,215,34884,443,6,0,24,0
1,52,215,215,34912,443,6,0,16,0
1,52,215,215,34936,443,6,0,16,0
1,1492,215,215,303,34966,6,0,16,0
1,632,215,215,40620,443,6,0,24,0
1,52,215,215,40526,443,6,0,16,0
1,40,215,215,35010,443,6,0,4,0
1,91,215,215,53562,443,6,0,24,0
1,52,215,215,39500,443,6,0,16,0
1,52,215,215,39512,443,6,0,16,0
1,52,215,215,60774,443,6,0,16,0
1,5113,215,215,245,46694,6,0,24,0
1,52,215,215,60008,443,6,0,16,0
1,147,215,215,162,54431,17,0,0,0
2,2984,215,215,82,53536,6,32,16,0
1,1470,215,215,431,50926,6,0,24,0
1,52,215,215,50952,443,6,0,16,0
1,64,215,215,46440,53,17,0,0,0
1,60,215,215,443,46460,6,0,18,0
2,5864,215,215,197,57442,6,0,16,0
5,8112,215,215,449,40642,6,0,24,0
1,52,215,215,57942,443,6,0,16,0
1,52,215,215,50366,443,6,0,16,0
1,2828,215,215,42,45148,6,0,24,0
1,474,215,215,114,54400,6,0,24,0
1,94,215,215,50636,443,6,0,24,0
1,52,215,215,52648,80,6,0,16,0
1,52,215,215,35050,443,6,0,16,0
