dpkts,doctets,input,output,srcport,dstport,prot,tos,tcp_flags,Label
1,52,215,215,56718,443,6,0,16,0
1,1470,215,215,242,48420,6,0,16,0
1,2691,215,215,463,47898,6,0,24,0
1,1492,215,215,314,36342,6,0,16,0
1,52,215,215,36352,443,6,0,16,0
1,1470,215,215,8,44106,6,0,16,0
2,2984,215,215,186,48000,6,0,16,0
1,1470,215,215,242,48420,6,0,16,0
1,91,215,215,59062,443,6,0,24,0
1,98,215,215,48002,443,6,0,24,0
1,52,215,215,111,52448,6,0,16,0
1,1492,215,215,151,43356,6,0,16,0
1,431,215,215,55292,80,6,0,24,0
1,1470,215,215,91,57306,6,0,16,0
1,1372,215,215,120,37082,6,0,16,0
1,52,215,215,42472,443,6,0,16,0
1,247,215,215,452,52208,6,0,24,0
1,202,215,215,52208,443,6,0,24,0
1,52,215,215,34272,443,6,0,16,0
1,2932,215,215,207,36754,6,0,16,0
1,52,215,215,36754,443,6,0,16,0
1,1470,215,215,506,48256,6,0,16,0
1,1492,215,215,491,54652,6,32,16,0
2,4424,215,215,189,54062,6,0,16,0
1,52,215,215,478,58848,6,0,16,0
1,725,215,215,47106,443,6,0,24,0
1,40,215,215,47098,443,6,0,16,0
1,40,215,215,47104,443,6,0,16,0
1,40,215,215,47120,443,6,0,16,0
1,40,215,215,47118,443,6,0,16,0
1,52,215,215,49850,443,6,0,16,0
1,1492,215,215,409,47106,6,0,16,0
1,1492,215,215,421,34586,6,0,16,0
1,1492,215,215,27,54248,6,0,16,0
2,1522,215,215,404,49776,6,0,24,0
1,60,215,215,47444,443,6,0,2,0
1,4372,215,215,491,40376,6,0,16,0
1,40,215,215,47566,443,6,0,16,0
1,52,215,215,443,47638,6,0,18,0
1,52,215,215,34538,587,6,0,16,0
1,52,215,215,40378,443,6,0,16,0
1,91,215,215,281,60042,6,0,24,0
1,52,215,215,36064,443,6,0,16,0
1,436,215,215,173,53954,6,0,24,0
1,52,215,215,59028,443,6,0,16,0
1,1470,215,215,171,54142,6,0,16,0
1,52,215,215,108,36126,6,0,16,0
1,52,215,215,44066,443,6,0,17,0
1,80,65535,215,0,1281,1,192,0,0
1,52,215,215,56238,443,6,0,16,0
1,1492,215,215,430,44826,6,0,16,0
2,1624,215,215,119,59946,6,0,24,0
1,52,215,215,47768,443,6,0,16,0
1,52,215,215,56976,443,6,0,16,0
1,260,215,215,47980,443,6,0,24,0
2,2940,215,215,208,60046,6,0,16,0
1,596,215,215,53614,443,6,0,24,0
2,2880,215,215,437,49610,6,0,16,0
1,1440,215,215,399,36252,6,0,16,0
2,2984,215,215,347,45370,6,0,16,0
1,91,215,215,59832,443,6,0,24,0
2,4424,215,215,446,58344,6,0,16,0
1,305,215,215,39322,443,6,0,24,0
1,52,215,215,437,34912,6,0,16,0
1,52,215,215,41848,443,6,0,16,0
1,52,215,215,400,52872,6,0,16,0
1,52,215,215,55890,443,6,0,16,0
1,1492,215,215,255,55890,6,0,16,0
1,4306,215,215,151,33390,6,0,16,0
1,1492,215,215,347,47768,6,0,16,0
1,40,215,215,50664,443,6,0,16,0
1,52,215,215,59212,80,6,0,16,0
1,1492,215,215,386,41166,6,32,16,0
1,52,215,215,41166,80,6,0,16,0
1,52,215,215,59236,80,6,0,16,0
2,2984,215,215,217,41168,6,0,16,0
1,52,215,215,41168,80,6,0,16,0
2,2984,215,215,418,41174,6,0,16,0
1,52,215,215,219,35746,6,0,16,0
1,167,215,215,37202,443,6,0,24,0
1,40,215,215,443,47998,6,0,4,0
1,52,215,215,41170,80,6,0,16,0
1,52,215,215,41224,80,6,0,16,0
1,1492,215,215,289,41172,6,0,16,0
1,1492,215,215,272,41224,6,0,16,0
1,1492,215,215,374,41142,6,32,16,0
3,4476,215,215,343,41170,6,0,16,0
1,1492,215,215,40,41222,6,32,16,0
1,104,215,215,60822,587,6,0,24,0
1,52,215,215,55832,443,6,0,16,0
1,1492,215,215,132,55832,6,0,16,0
1,1364,215,215,152,57528,6,0,24,0
1,40,215,215,41762,443,6,0,16,0
1,1093,215,215,167,41780,6,0,24,0
1,431,215,215,57430,80,6,0,24,0
2,104,215,215,36768,443,6,0,16,0
2,3242,215,215,320,36768,6,0,24,0
1,40,215,215,41890,443,6,0,16,0
1,52,215,215,50546,443,6,0,16,0
1,1492,215,215,407,50556,6,0,16,0
1,52,215,215,50556,443,6,0,16,0
1,229,215,215,49066,443,6,0,24,0
2,143,215,215,60894,443,6,0,25,0
2,2984,215,215,199,55482,6,0,16,0
1,1470,215,215,343,43336,6,0,24,0
1,1372,215,215,388,36986,6,0,16,0
1,118,215,215,282,58710,6,32,24,0
1,1372,215,215,273,36978,6,0,16,0
1,1492,215,215,180,46168,6,32,16,0
2,2984,215,215,96,60474,6,0,16,0
1,52,215,215,39460,443,6,0,16,0
1,2932,215,215,448,42072,6,0,16,0
1,1492,215,215,385,56832,6,0,16,0
1,52,215,215,55092,443,6,0,16,0
1,4306,215,215,289,55092,6,0,24,0
1,52,215,215,34550,443,6,0,16,0
1,1492,215,215,419,34552,6,0,16,0
1,52,215,215,58710,443,6,0,16,0
1,63,215,215,60470,53,17,0,0,0
1,150,215,215,56536,443,6,0,24,0
2,104,215,215,34544,443,6,0,16,0
1,52,215,215,55972,443,6,0,16,0
1,52,215,215,55980,443,6,0,16,0
1,1492,215,215,36,55980,6,0,16,0
1,52,215,215,58462,443,6,0,16,0
1,569,215,215,59904,443,6,0,24,0
1,52,215,215,39486,443,6,0,16,0
1,52,215,215,59958,443,6,0,16,0
1,1492,215,215,69,47420,6,0,16,0
1,91,215,215,223,36534,6,0,24,0
1,52,215,215,34882,443,6,0,16,0
2,2590,215,215,416,37750,6,0,24,0
1,1440,215,215,86,51264,6,0,16,0
1,52,215,215,49608,443,6,0,16,0
1,1440,215,215,122,49608,6,0,16,0
1,40,215,215,47718,443,6,0,16,0
1,40,215,215,55004,443,6,0,16,0
1,52,215,215,273,37896,6,0,16,0
1,52,215,215,59958,443,6,0,16,0
1,293,215,215,53476,443,6,0,24,0
1,52,215,215,37896,443,6,0,16,0
1,4372,215,215,76,59904,6,0,16,0
1,704,215,215,416,37750,6,0,24,0
1,2828,215,215,273,37896,6,0,16,0
1,1492,215,215,484,46904,6,0,16,0
2,3427,215,215,24,33790,6,0,24,0
1,52,215,215,485,36948,6,0,16,0
1,60,215,215,443,34922,6,0,18,0
1,1492,215,215,416,54840,6,0,16,0
1,52,215,215,44364,443,6,0,16,0
1,60,215,215,587,54854,6,0,18,0
1,5812,215,215,107,56408,6,32,16,0
1,1470,215,215,150,40438,6,0,16,0
1,393,215,215,40438,443,6,0,24,0
3,5436,215,215,142,37064,6,0,16,0
1,1981,215,215,197,44842,6,0,24,0
1,60,215,215,443,36474,6,32,18,0
1,4306,215,215,133,41338,6,0,16,0
1,90,215,215,57712,443,6,0,24,0
1,91,215,215,5,54812,6,0,24,0
1,1492,215,215,127,57328,6,0,24,0
1,1470,215,215,110,34224,6,0,16,0
1,40,215,215,128,35480,6,0,16,0
1,1470,215,215,127,39190,6,0,16,0
1,98,215,215,350,57618,6,0,24,0
1,1470,215,215,435,56260,6,0,16,0
1,178,215,215,48542,443,6,0,24,0
1,52,215,215,56260,443,6,0,16,0
1,569,215,215,34772,443,6,0,24,0
1,80,65535,215,0,1281,1,192,0,0
1,52,215,215,42396,80,6,0,17,0
1,40,215,215,44842,443,6,0,4,0
1,1492,215,215,209,40490,6,0,16,0
1,52,215,215,58510,443,6,0,16,0
2,104,215,215,395,53782,6,0,16,0
1,52,215,215,59332,443,6,0,16,0
1,52,215,215,51036,443,6,0,16,0
1,52,215,215,57644,443,6,0,16,0
1,1492,215,215,163,57644,6,32,16,0
2,104,215,215,60134,443,6,0,16,0
1,661,215,215,40516,443,6,0,24,0
1,6992,215,215,436,51146,6,0,24,0
1,91,215,215,57308,443,6,0,24,0
1,264,215,215,175,60134,6,0,24,0
1,1492,215,215,51,56790,6,64,16,0
1,60,215,215,443,42702,6,32,18,0
1,40,215,215,41622,443,6,0,4,0
1,68,65535,215,0,1281,1,192,0,0
1,1492,215,215,503,41624,6,0,16,0
1,2058,215,215,111,53930,6,0,24,0
1,52,215,215,443,45538,6,0,17,0
1,52,215,215,33796,443,6,0,16,0
1,59,215,215,58547,53,17,0,0,0
1,1470,215,215,54,53748,6,0,16,0
1,52,215,215,237,39528,6,0,16,0
1,1492,215,215,308,51282,6,0,16,0
1,115,215,215,891,40624,6,0,24,0
1,1492,215,215,325,36266,6,0,16,0
1,414,215,215,36266,443,6,0,24,0
1,5724,215,215,179,35414,6,0,24,0
1,4216,215,215,399,51630,6,0,16,0
1,239,215,215,372,34714,6,0,24,0
1,222,215,215,412,34204,6,0,24,0
2,2984,215,215,139,34886,6,0,16,0
1,1470,215,215,201,42108,6,0,16,0
1,52,215,215,46872,443,6,0,16,0
1,1722,215,215,403,35572,6,0,24,0
1,91,215,215,196,48300,6,0,24,0
1,1470,215,215,336,58964,6,0,24,0
2,2984,215,215,453,47472,6,0,16,0
1,480,215,215,326,53706,6,0,24,0
1,178,215,215,50786,443,6,0,24,0
1,435,215,215,126,55580,6,0,24,0
1,83,215,215,314,57774,6,0,24,0
3,1360,215,215,40222,443,6,0,24,0
1,52,215,215,49736,443,6,0,16,0
1,52,215,215,58258,443,6,0,16,0
1,60,215,215,41258,443,6,0,2,0
1,52,215,215,40430,80,6,0,16,0
1,52,215,215,34916,443,6,0,16,0
1,52,215,215,36436,443,6,0,16,0
2,2984,215,215,138,40152,6,0,16,0
1,1440,215,215,408,52396,6,0,16,0
1,100,215,215,26,36494,6,0,24,0
1,52,215,215,57474,443,6,0,16,0
1,52,215,215,403,35572,6,0,16,0
1,52,215,215,60844,443,6,0,16,0
1,60,215,215,59556,443,6,0,2,0
1,1470,215,215,444,44400,6,0,24,0
1,83,215,215,55078,443,6,0,24,0
1,431,215,215,50352,80,6,0,24,0
1,52,215,215,41168,443,6,0,16,0
1,2932,215,215,97,54494,6,0,16,0
1,1470,215,215,362,47086,6,0,24,0
1,2091,215,215,55,39822,6,0,24,0
1,2888,215,215,485,47098,6,0,16,0
1,116,215,215,47708,443,6,0,24,0
1,125,215,215,245,60544,6,0,24,0
1,52,215,215,35310,443,6,0,16,0
1,1492,215,215,107,35310,6,0,16,0
1,52,215,215,47706,443,6,0,16,0
1,1470,215,215,469,43228,6,0,16,0
1,52,215,215,41458,443,6,0,16,0
3,7356,215,215,356,41458,6,0,16,0
1,142,215,215,37802,443,6,0,24,0
1,52,215,215,196,45248,6,0,16,0
1,40,215,215,243,35034,6,0,16,0
1,52,215,215,60796,443,6,0,16,0
2,104,215,215,37464,443,6,0,16,0
1,40,215,215,55630,443,6,0,16,0
1,52,215,215,38462,443,6,0,16,0
1,52,215,215,33742,443,6,0,16,0
2,2984,215,215,356,41458,6,0,16,0
1,1470,215,215,178,43240,6,0,16,0
1,1492,215,215,392,34868,6,0,16,0
1,1472,215,215,180,59590,6,0,16,0
1,2482,215,215,331,37352,6,0,24,0
1,40,215,215,37796,443,6,0,4,0
1,68,65535,215,0,1281,1,192,0,0
1,91,215,215,23,49472,6,0,24,0
1,52,215,215,181,35238,6,0,16,0
1,52,215,215,233,49292,6,0,16,0
1,83,215,215,60924,443,6,0,24,0
1,97,215,215,212,48080,6,0,24,0
1,1492,215,215,356,41458,6,0,16,0
1,52,215,215,60852,443,6,0,16,0
1,1470,215,215,383,43814,6,0,16,0
1,52,215,215,46548,443,6,0,16,0
1,52,215,215,146,57334,6,0,16,0
1,80,65535,215,0,1281,1,192,0,0
1,52,215,215,35264,443,6,0,17,0
1,64,215,215,36080,443,6,0,16,0
1,1492,215,215,265,36366,6,0,16,0
1,1492,215,215,292,36338,6,0,16,0
1,52,215,215,36338,443,6,0,16,0
1,52,215,215,42650,443,6,0,16,0
1,569,215,215,58098,443,6,0,24,0
1,52,215,215,51012,443,6,0,16,0
1,1492,215,215,393,51012,6,0,16,0
1,91,215,215,37900,443,6,0,24,0
1,52,215,215,42792,443,6,0,16,0
1,2932,215,215,484,38944,6,0,16,0
2,104,215,215,38932,443,6,0,16,0
1,52,215,215,57854,443,6,0,16,0
1,52,215,215,32972,443,6,0,16,0
1,1076,215,215,106,41922,6,32,24,0
1,52,215,215,189,60106,6,0,16,0
1,52,215,215,33610,443,6,0,16,0
1,83,215,215,60106,443,6,0,24,0
1,2932,215,215,67,57854,6,32,16,0
1,4372,215,215,18,38940,6,0,16,0
1,1492,215,215,67,57854,6,32,16,0
1,52,215,215,57854,443,6,0,16,0
1,52,215,215,443,42066,6,0,17,0
1,60,215,215,48030,443,6,0,2,0
1,52,215,215,36826,443,6,0,16,0
1,52,215,215,258,56764,6,0,16,0
1,52,215,215,56764,443,6,0,16,0
1,40,215,215,39552,443,6,0,16,0
1,1492,215,215,65,38666,6,0,16,0
1,2151,215,215,491,39552,6,0,24,0
1,52,215,215,34586,443,6,0,16,0
1,177,215,215,60440,443,6,0,24,0
1,5724,215,215,19,55260,6,0,16,0
1,1440,215,215,330,36710,6,0,16,0
1,1440,215,215,380,37884,6,0,16,0
1,52,215,215,37884,443,6,0,16,0
2,2984,215,215,230,39366,6,0,16,0
1,52,215,215,216,57706,6,0,16,0
1,1492,215,215,322,44306,6,0,16,0
1,339,215,215,158,42848,6,0,24,0
1,52,215,215,39838,443,6,0,16,0
1,569,215,215,45324,443,6,0,24,0
1,4012,215,215,373,41712,6,0,16,0
1,60,215,215,56498,443,6,0,2,0
1,5724,215,215,319,58828,6,0,16,0
1,2888,215,215,184,43220,6,0,16,0
1,52,215,215,33438,80,6,0,16,0
1,91,215,215,50340,443,6,0,24,0
1,91,215,215,39346,443,6,0,24,0
1,52,215,215,51984,443,6,0,17,0
1,80,65535,215,0,1281,1,192,0,0
1,60,215,215,443,42498,6,0,18,0
1,76,215,215,396,43486,6,0,24,0
1,2681,215,215,227,34744,6,0,24,0
1,52,215,215,55510,443,6,0,16,0
1,1470,215,215,72,50090,6,0,16,0
1,60,215,215,35058,80,6,0,2,0
1,52,215,215,43024,443,6,0,16,0
2,2984,215,215,67,34480,6,0,16,0
1,83,215,215,53266,443,6,0,24,0
1,60,215,215,35276,443,6,0,2,0
1,52,215,215,53804,443,6,0,16,0
1,52,215,215,57798,443,6,0,16,0
1,52,215,215,50420,443,6,0,16,0
1,1492,215,215,116,46294,6,0,16,0
1,1492,215,215,341,55386,6,0,16,0
1,52,215,215,57596,443,6,0,16,0
1,52,215,215,35550,443,6,0,16,0
1,2932,215,215,163,57602,6,0,16,0
1,130,215,215,33792,443,6,0,24,0
1,52,215,215,43380,443,6,0,16,0
1,52,215,215,55614,443,6,0,16,0
1,52,215,215,39650,443,6,0,16,0
1,1440,215,215,326,60696,6,0,16,0
1,577,215,215,53984,443,6,0,24,0
1,1492,215,215,307,43380,6,0,16,0
1,52,215,215,42508,443,6,0,16,0
1,1492,215,215,120,34954,6,32,16,0
1,1492,215,215,373,34964,6,0,16,0
1,52,215,215,50236,443,6,0,16,0
1,52,215,215,238,50236,6,0,16,0
1,1470,215,215,471,56700,6,0,24,0
1,121,215,215,79,40704,6,0,24,0
1,52,215,215,56034,443,6,0,16,0
1,1470,215,215,86,36660,6,0,24,0
1,334,215,215,41574,443,6,0,24,0
1,52,215,215,60640,443,6,0,16,0
1,1087,215,215,41618,443,6,0,24,0
1,479,215,215,56700,443,6,0,24,0
1,1372,215,215,28,46440,6,32,16,0
1,177,215,215,56628,443,6,0,24,0
1,52,215,215,59670,443,6,0,16,0
1,52,215,215,49592,443,6,0,16,0
2,312,215,215,41702,443,6,0,24,0
1,557,215,215,54690,443,6,0,24,0
1,125,215,215,187,49728,6,0,24,0
1,52,215,215,141,35788,6,0,16,0
1,1492,215,215,258,48606,6,0,16,0
1,544,215,215,43760,443,6,0,24,0
1,4372,215,215,71,60640,6,0,16,0
1,52,215,215,60640,443,6,0,16,0
1,60,215,215,443,33002,6,0,18,0
1,1470,215,215,471,56700,6,0,16,0
1,237,215,215,45960,443,6,0,24,0
2,2984,215,215,274,56156,6,0,16,0
1,52,215,215,40862,443,6,0,16,0
1,91,215,215,6,43210,6,0,24,0
1,138,215,215,466,38948,6,0,24,0
1,569,215,215,46500,443,6,0,24,0
1,52,215,215,59088,443,6,0,16,0
1,52,215,215,375,53428,6,0,16,0
1,40,215,215,133,36400,6,0,16,0
1,1492,215,215,432,59088,6,0,16,0
1,2932,215,215,455,55242,6,0,16,0
1,222,215,215,280,37240,6,0,24,0
1,213,215,215,170,48106,6,0,24,0
1,2932,215,215,51,45666,6,32,16,0
1,60,215,215,443,39680,6,0,18,0
1,52,215,215,46666,443,6,0,16,0
1,52,215,215,35950,443,6,0,16,0
1,1492,215,215,89,45464,6,32,16,0
1,83,215,215,38030,443,6,0,24,0
2,1553,215,215,54,50774,6,0,24,0
1,60,215,215,443,44284,6,0,18,0
2,128,215,215,55334,443,6,0,24,0
1,126,215,215,92,60796,6,0,24,0
1,1440,215,215,352,60808,6,0,16,0
2,2880,215,215,47,60802,6,0,16,0
1,52,215,215,475,44034,6,0,16,0
1,52,215,215,33,50130,6,0,16,0
3,4320,215,215,140,40610,6,0,16,0
1,52,215,215,40610,443,6,0,16,0
1,1440,215,215,471,39468,6,0,16,0
1,339,215,215,19,35694,6,0,24,0
1,52,215,215,50232,443,6,0,16,0
1,81,215,215,42760,53,17,0,0,0
1,1470,215,215,346,41646,6,0,16,0
1,104,215,215,41362,587,6,0,24,0
1,52,215,215,116,47906,6,0,16,0
1,1492,215,215,475,35818,6,0,16,0
1,91,215,215,51884,443,6,0,24,0
1,1470,215,215,321,51884,6,0,16,0
1,4306,215,215,325,33282,6,0,16,0
1,52,215,215,54746,443,6,0,16,0
2,2984,215,215,449,40818,6,32,16,0
1,2734,215,215,331,60066,6,0,24,0
1,52,215,215,367,40044,6,0,16,0
1,2932,215,215,267,58380,6,0,16,0
1,52,215,215,189,56350,6,0,16,0
1,52,215,215,42112,443,6,0,16,0
1,1492,215,215,126,59574,6,0,16,0
1,1470,215,215,349,60736,6,0,16,0
1,569,215,215,52280,443,6,0,24,0
1,91,215,215,88,55380,6,0,24,0
1,148,215,215,59236,443,6,0,24,0
1,52,215,215,41116,443,6,0,16,0
1,1492,215,215,253,41116,6,0,16,0
1,52,215,215,332,58860,6,0,16,0
1,667,215,215,245,38116,6,0,24,0
1,52,215,215,38114,443,6,0,16,0
1,2932,215,215,93,53602,6,0,16,0
1,2932,215,215,86,59892,6,0,16,0
2,2940,215,215,177,32818,6,0,16,0
1,1795,215,215,109,42248,6,0,24,0
1,52,215,215,263,45484,6,0,16,0
1,52,215,215,45724,443,6,0,16,0
1,148,215,215,38116,443,6,0,24,0
1,91,215,215,36408,443,6,0,24,0
1,52,215,215,177,32818,6,0,17,0
1,4372,215,215,469,56804,6,0,16,0
1,52,215,215,56804,443,6,0,16,0
1,4306,215,215,370,36198,6,0,16,0
1,60,215,215,34994,443,6,0,2,0
1,4372,215,215,35,52076,6,0,16,0
1,52,215,215,42482,443,6,0,16,0
1,1440,215,215,143,40766,6,0,16,0
1,52,215,215,389,43288,6,0,16,0
1,52,215,215,37004,443,6,0,16,0
1,4372,215,215,415,37004,6,0,16,0
1,83,215,215,333,42154,6,0,24,0
1,1492,215,215,40,46484,6,0,16,0
1,91,215,215,42590,443,6,0,24,0
1,1492,215,215,448,60530,6,32,16,0
1,1032,215,215,23,44348,6,0,24,0
1,632,215,215,230,56350,6,0,24,0
1,569,215,215,37514,443,6,0,24,0
1,208,215,215,381,39024,6,0,24,0
1,2888,215,215,346,54564,6,0,16,0
1,1342,215,215,364,48492,6,0,24,0
1,139,215,215,92,46334,6,0,24,0
1,76,215,215,47262,8080,6,0,24,0
1,52,215,215,130,57886,6,0,16,0
1,52,215,215,33900,8080,6,0,16,0
1,52,215,215,44770,443,6,0,16,0
1,557,215,215,54906,443,6,0,24,0
1,2932,215,215,135,43582,6,32,16,0
2,3297,215,215,485,38722,6,0,24,0
1,1470,215,215,107,43622,6,0,16,0
3,4476,215,215,436,49182,6,0,16,0
1,52,215,215,33570,443,6,0,16,0
1,100,215,215,250,35452,6,0,24,0
1,1361,215,215,464,57012,6,0,24,0
1,40,215,215,33706,443,6,0,17,0
1,68,65535,215,0,1281,1,192,0,0
1,1470,215,215,491,44890,6,0,16,0
1,52,215,215,424,35058,6,0,16,0
1,266,215,215,97,48236,6,0,24,0
1,52,215,215,58046,443,6,0,16,0
1,52,215,215,58056,443,6,0,16,0
1,197,215,215,48424,443,6,0,24,0
1,52,215,215,389,37442,6,0,16,0
1,1492,215,215,263,52254,6,0,16,0
1,52,215,215,95,39542,6,0,16,0
1,52,215,215,34312,443,6,0,16,0
2,2984,215,215,65,38196,6,32,16,0
1,181,215,215,250,54260,6,0,24,0
1,91,215,215,60700,443,6,0,24,0
2,4064,215,215,321,51142,6,32,16,0
1,52,215,215,464,40692,6,0,16,0
1,52,215,215,53616,443,6,0,16,0
1,4306,215,215,433,39944,6,0,16,0
1,85,215,215,55804,8080,6,0,24,0
1,116,215,215,50980,587,6,0,24,0
1,1470,215,215,433,39944,6,0,16,0
1,833,215,215,53616,443,6,0,24,0
1,52,215,215,57328,443,6,0,16,0
1,1492,215,215,492,33812,6,0,16,0
1,569,215,215,57354,443,6,0,24,0
1,1470,215,215,249,44594,6,0,24,0
2,2984,215,215,155,37482,6,0,16,0
1,1492,215,215,96,42920,6,0,16,0
1,52,215,215,42906,443,6,0,16,0
1,52,215,215,42922,443,6,0,16,0
1,52,215,215,42920,443,6,0,16,0
1,153,215,215,404,60035,17,0,0,0
1,64,215,215,50106,443,6,0,16,0
1,1874,215,215,13,56970,6,32,24,0
1,52,215,215,42992,443,6,0,16,0
1,52,215,215,33180,443,6,0,16,0
1,52,215,215,418,51782,6,0,16,0
1,52,215,215,33016,443,6,0,16,0
1,91,215,215,89,60806,6,0,24,0
1,60,215,215,443,44488,6,0,18,0
1,614,215,215,46096,443,6,0,24,0
2,2984,215,215,127,57962,6,0,16,0
1,52,215,215,44436,443,6,0,16,0
1,52,215,215,241,39314,6,0,16,0
1,7252,215,215,123,38998,6,0,16,0
1,52,215,215,38998,443,6,0,16,0
1,1492,215,215,451,42344,6,0,16,0
1,52,215,215,45056,443,6,0,16,0
1,52,215,215,57614,443,6,0,16,0
1,1492,215,215,498,39300,6,32,16,0
1,63,215,215,44657,53,17,0,0,0
1,52,215,215,33870,443,6,0,16,0
1,5812,215,215,496,40490,6,32,16,0
2,2940,215,215,419,38994,6,0,16,0
1,52,215,215,60924,443,6,0,16,0
1,1492,215,215,2,43654,6,0,16,0
1,132,215,215,43838,443,6,0,24,0
1,339,215,215,133,48542,6,0,24,0
1,104,215,215,408,57432,6,0,24,0
1,52,215,215,40334,443,6,0,16,0
1,1492,215,215,212,58310,6,0,16,0
1,52,215,215,46142,443,6,0,16,0
1,3907,215,215,301,45362,6,0,24,0
1,52,215,215,46188,443,6,0,16,0
1,52,215,215,40902,443,6,0,16,0
1,60,215,215,443,57626,6,0,18,0
1,52,215,215,48516,443,6,0,16,0
1,52,215,215,39290,443,6,0,16,0
1,1470,215,215,68,52432,6,0,16,0
1,353,215,215,50588,80,6,0,24,0
1,52,215,215,44214,80,6,0,16,0
1,52,215,215,49710,443,6,0,16,0
1,52,215,215,43598,443,6,0,16,0
1,52,215,215,59928,443,6,0,16,0
1,1492,215,215,130,60914,6,0,16,0
1,1492,215,215,129,48710,6,0,16,0
1,83,215,215,110,53700,6,0,24,0
1,139,215,215,212,59513,17,0,0,0
1,1492,215,215,10,41156,6,0,16,0
1,1492,215,215,37,46802,6,0,16,0
1,2852,215,215,195,46810,6,32,24,0
1,1470,215,215,437,45960,6,0,16,0
2,2940,215,215,416,45542,6,0,16,0
1,40,215,215,49678,443,6,0,16,0
1,1492,215,215,357,41448,6,0,16,0
1,52,215,215,36622,443,6,0,16,0
1,52,215,215,54772,443,6,0,16,0
1,2932,215,215,42674,443,6,0,16,0
1,3324,215,215,295,55470,6,0,24,0
1,781,215,215,48,58642,6,0,24,0
1,1470,215,215,342,60496,6,0,24,0
1,52,215,215,133,48542,6,0,16,0
1,91,215,215,60496,443,6,0,24,0
1,959,215,215,37486,443,6,0,24,0
1,83,215,215,110,53700,6,0,24,0
1,52,215,215,48710,443,6,0,16,0
1,60,215,215,57726,443,6,0,2,0
1,1470,215,215,2,40334,6,0,16,0
1,1470,215,215,342,60496,6,0,16,0
1,52,215,215,10,46188,6,0,16,0
1,52,215,215,46188,443,6,0,16,0
1,1492,215,215,468,59558,6,0,16,0
1,52,215,215,48222,443,6,0,16,0
1,52,215,215,50458,80,6,0,16,0
1,60,215,215,51406,80,6,0,2,0
1,52,215,215,33432,443,6,0,16,0
1,40,215,215,43910,443,6,0,16,0
1,52,215,215,40796,443,6,0,16,0
1,1492,215,215,173,40796,6,0,16,0
1,52,215,215,34632,443,6,0,16,0
1,83,215,215,34626,443,6,0,24,0
1,1470,215,215,299,53020,6,0,16,0
1,40,215,215,479,45924,6,0,16,0
1,91,215,215,50774,443,6,0,24,0
1,52,215,215,42592,443,6,0,16,0
1,78,215,215,359,43179,17,0,0,0
1,52,215,215,80,43558,6,0,17,0
1,1420,215,215,374,36594,6,0,24,0
1,52,215,215,443,50728,6,0,17,0
1,74,215,215,54874,53,17,0,0,0
2,2984,215,215,500,41290,6,0,16,0
1,52,215,215,216,37364,6,0,16,0
1,173,215,215,51796,443,6,0,24,0
1,1492,215,215,181,41630,6,0,16,0
1,284,215,215,38,44120,6,0,24,0
1,52,215,215,44120,443,6,0,16,0
1,40,215,215,59472,443,6,0,17,0
1,68,65535,215,0,1281,1,192,0,0
1,52,215,215,42632,443,6,0,16,0
2,2127,215,215,197,33188,6,0,24,0
1,196,215,215,37364,443,6,0,24,0
1,40,215,215,43074,443,6,0,16,0
2,6329,215,215,466,43068,6,0,24,0
1,725,215,215,221,43090,6,0,24,0
1,1732,215,215,418,43086,6,0,16,0
1,52,215,215,36932,993,6,0,16,0
1,1492,215,215,114,43074,6,0,16,0
1,52,215,215,48130,443,6,0,16,0
1,1696,215,215,16,48138,6,0,24,0
1,155,215,215,454,60270,17,0,0,0
1,71,215,215,43264,443,6,0,24,0
1,669,215,215,48338,443,6,0,24,0
1,91,215,215,35766,443,6,0,24,0
1,1492,215,215,235,38368,6,0,16,0
1,52,215,215,42248,443,6,0,16,0
1,1492,215,215,416,42248,6,0,16,0
1,91,215,215,410,46640,6,0,24,0
1,132,215,215,34096,443,6,0,24,0
1,1470,215,215,436,54906,6,0,16,0
1,1492,215,215,484,58376,6,0,16,0
1,52,215,215,43704,443,6,0,16,0
1,197,215,215,410,38050,6,0,24,0
1,2052,215,215,297,36746,6,32,24,0
1,40,215,215,44616,443,6,0,16,0
1,52,215,215,52632,443,6,0,16,0
1,2932,215,215,187,45080,6,0,16,0
1,52,215,215,272,33258,6,0,16,0
1,1492,215,215,453,46866,6,0,16,0
1,52,215,215,46866,443,6,0,16,0
1,3849,215,215,277,55358,6,0,24,0
1,1315,215,215,355,39278,6,0,24,0
1,2932,215,215,91,36098,6,0,16,0
1,52,215,215,56170,443,6,0,16,0
1,116,215,215,72,54112,6,0,24,0
1,68,65535,215,0,1281,1,192,0,0
1,40,215,215,50358,443,6,0,4,0
1,2932,215,215,214,38120,6,0,16,0
1,83,215,215,49722,443,6,0,24,0
1,52,215,215,42820,443,6,0,16,0
1,52,215,215,488,41332,6,0,16,0
1,83,215,215,410,38050,6,0,24,0
1,620,215,215,42838,443,6,0,24,0
1,4372,215,215,194,49554,6,0,16,0
1,52,215,215,35192,443,6,0,16,0
1,314,215,215,137,42532,6,0,24,0
1,52,215,215,43000,443,6,0,17,0
1,80,65535,215,0,1281,1,192,0,0
1,52,215,215,345,48884,6,32,16,0
1,52,215,215,53296,443,6,0,16,0
