dpkts,doctets,input,output,srcport,dstport,prot,tos,tcp_flags,Label
1,91,215,215,57810,443,6,0,24,0
1,2931,215,215,201,45188,6,0,24,0
1,52,215,215,38338,443,6,0,16,0
1,52,215,215,814,50288,6,0,17,0
1,247,215,215,95,38428,6,0,24,0
1,52,215,215,52,40420,6,0,16,0
1,52,215,215,36096,443,6,0,16,0
1,52,215,215,443,36096,6,0,17,0
1,52,215,215,253,55758,6,0,16,0
1,52,215,215,59278,443,6,0,16,0
1,1492,215,215,462,39852,6,0,16,0
1,52,215,215,39448,443,6,0,16,0
1,52,215,215,45342,443,6,0,16,0
1,569,215,215,47802,443,6,0,24,0
1,76,215,215,38842,443,6,0,24,0
1,60,215,215,54184,443,6,0,2,0
1,1492,215,215,323,54184,6,0,16,0
1,52,215,215,42088,443,6,0,16,0
1,1470,215,215,172,54440,6,0,16,0
1,5812,215,215,493,44272,6,0,16,0
1,1492,215,215,284,44282,6,0,16,0
1,1470,215,215,462,49490,6,0,16,0
1,52,215,215,55798,443,6,0,16,0
1,40,215,215,56408,443,6,0,4,0
1,68,65535,215,0,1281,1,192,0,0
1,52,215,215,46086,443,6,0,16,0
1,52,215,215,45616,443,6,0,16,0
2,2940,215,215,302,33610,6,0,16,0
1,52,215,215,33610,443,6,0,16,0
1,52,215,215,56610,443,6,0,16,0
1,1492,215,215,119,37174,6,0,16,0
1,1492,215,215,159,46998,6,0,16,0
2,5688,215,215,240,45676,6,0,16,0
1,52,215,215,48220,443,6,0,16,0
1,120,215,215,189,49712,6,0,24,0
1,52,215,215,56572,443,6,0,16,0
1,52,215,215,40812,443,6,0,16,0
1,60,215,215,49398,80,6,0,2,0
1,1492,215,215,73,54788,6,0,16,0
1,52,215,215,60548,443,6,0,16,0
1,965,215,215,229,59558,6,0,24,0
1,52,215,215,54778,443,6,0,16,0
1,52,215,215,320,56054,6,0,16,0
1,52,215,215,34010,443,6,0,16,0
2,4358,215,215,378,34614,6,0,16,0
1,2041,215,215,463,49058,6,32,24,0
2,8744,215,215,205,46538,6,32,16,0
1,132,215,215,45972,993,6,0,24,0
1,52,215,215,45146,443,6,0,16,0
1,1492,215,215,7,45156,6,0,16,0
1,103,215,215,505,41574,6,0,24,0
1,83,215,215,57,56996,6,0,24,0
10,17800,215,215,235,58038,6,0,16,0
1,52,215,215,248,59944,6,0,16,0
1,1492,215,215,122,43058,6,0,16,0
1,52,215,215,51982,443,6,0,16,0
1,52,215,215,80,58002,6,0,17,0
1,52,215,215,56784,443,6,0,16,0
2,191,215,215,50406,443,6,0,24,0
2,2744,215,215,259,54706,6,0,16,0
1,52,215,215,54706,443,6,0,16,0
1,52,215,215,44888,443,6,0,16,0
1,543,215,215,326,50406,6,0,24,0
1,52,215,215,41148,443,6,0,16,0
1,52,215,215,36316,443,6,0,16,0
1,52,215,215,45512,443,6,0,16,0
1,52,215,215,57370,443,6,0,16,0
1,229,215,215,49780,443,6,0,24,0
1,2888,215,215,317,58180,6,0,16,0
1,52,215,215,49774,443,6,0,16,0
1,70,215,215,45595,53,17,0,0,0
1,7252,215,215,501,34748,6,0,16,0
1,91,215,215,51484,443,6,0,24,0
1,83,215,215,100,51484,6,0,24,0
2,104,215,215,39990,443,6,0,16,0
1,52,215,215,57492,443,6,0,16,0
1,52,215,215,46294,443,6,0,16,0
1,106,215,215,43648,993,6,0,24,0
1,83,215,215,455,35988,6,0,24,0
2,104,215,215,46296,443,6,0,16,0
1,52,215,215,40074,443,6,0,16,0
1,1492,215,215,286,49774,6,32,16,0
1,1448,215,215,79,54542,6,0,16,0
2,4292,215,215,379,54540,6,0,16,0
1,460,215,215,217,47486,6,0,24,0
1,293,215,215,422,39716,6,0,24,0
1,52,215,215,47488,443,6,0,16,0
1,52,215,215,57452,443,6,0,16,0
1,585,215,215,277,42006,6,0,24,0
1,1492,215,215,203,33980,6,0,16,0
1,83,215,215,42016,443,6,0,24,0
1,52,215,215,39672,443,6,0,16,0
1,52,215,215,57836,443,6,0,16,0
1,1492,215,215,275,57508,6,0,16,0
1,413,215,215,57524,443,6,0,24,0
1,1470,215,215,171,35766,6,0,16,0
1,2692,215,215,92,56280,6,32,16,0
1,52,215,215,47,39108,6,0,16,0
2,2984,215,215,254,46280,6,0,16,0
1,1470,215,215,415,43546,6,0,24,0
3,4410,215,215,408,50172,6,0,16,0
1,52,215,215,52756,443,6,0,16,0
1,52,215,215,45126,443,6,0,16,0
1,1470,215,215,488,45126,6,0,16,0
1,52,215,215,58276,443,6,0,16,0
1,52,215,215,92,56280,6,32,16,0
1,52,215,215,34496,443,6,0,16,0
1,52,215,215,60770,443,6,0,16,0
1,5479,215,215,72,60770,6,0,24,0
1,52,215,215,434,34016,6,0,16,0
2,2984,215,215,320,58026,6,32,16,0
1,1470,215,215,296,34682,6,0,16,0
1,229,215,215,51438,443,6,0,24,0
2,7233,215,215,354,51972,6,0,24,0
1,52,215,215,38330,443,6,0,16,0
1,103,215,215,464,37856,6,0,24,0
1,2888,215,215,112,50198,6,0,24,0
2,2984,215,215,348,39216,6,0,16,0
2,2940,215,215,219,58862,6,0,16,0
1,239,215,215,49282,443,6,0,24,0
1,1470,215,215,130,36534,6,0,16,0
1,1492,215,215,289,41322,6,0,16,0
1,52,215,215,43834,443,6,0,16,0
1,52,215,215,34460,443,6,0,16,0
1,1440,215,215,487,49660,6,0,16,0
1,64,215,215,57570,53,17,0,0,0
1,52,215,215,407,43730,6,0,16,0
1,1492,215,215,319,43850,6,0,16,0
1,1470,215,215,329,33380,6,0,16,0
1,52,215,215,33380,443,6,0,16,0
1,455,215,215,52314,443,6,0,24,0
1,52,215,215,38052,443,6,0,16,0
1,132,215,215,38048,443,6,0,24,0
2,6662,215,215,32,41070,6,0,24,0
1,52,215,215,38050,443,6,0,16,0
1,569,215,215,53792,443,6,0,24,0
1,52,215,215,44502,443,6,0,17,0
1,80,65535,215,0,1281,1,192,0,0
1,87,215,215,38050,443,6,0,24,0
1,194,215,215,40604,443,6,0,24,0
1,2589,215,215,433,44744,6,0,24,0
1,658,215,215,351,55216,6,0,24,0
1,557,215,215,47612,443,6,0,24,0
1,40,215,215,41680,443,6,0,4,0
1,68,65535,215,0,1281,1,192,0,0
1,1492,215,215,471,39848,6,32,16,0
1,91,215,215,41,49870,6,0,24,0
1,52,215,215,49870,443,6,0,16,0
1,52,215,215,45778,443,6,0,16,0
1,76,215,215,36988,443,6,0,24,0
1,52,215,215,47960,443,6,0,16,0
1,52,215,215,43560,443,6,0,16,0
2,2984,215,215,458,43560,6,0,16,0
1,60,215,215,38120,443,6,0,2,0
1,1492,215,215,122,44544,6,0,16,0
1,52,215,215,44544,443,6,0,16,0
1,1470,215,215,444,37006,6,0,24,0
1,122,215,215,192,41694,6,0,24,0
1,52,215,215,34410,443,6,0,16,0
1,261,215,215,47446,443,6,0,24,0
1,52,215,215,33390,443,6,0,16,0
2,5864,215,215,277,40372,6,0,16,0
1,61,215,215,40207,53,17,0,0,0
1,52,215,215,443,41086,6,0,17,0
2,2222,215,215,423,45438,6,0,24,0
1,1340,215,215,263,53170,6,0,24,0
1,52,215,215,37540,443,6,0,16,0
1,52,215,215,707,42154,6,0,16,0
2,104,215,215,59794,443,6,0,16,0
1,91,215,215,38002,443,6,0,24,0
1,52,215,215,48554,443,6,0,16,0
1,52,215,215,56322,443,6,0,16,0
1,52,215,215,60894,443,6,0,16,0
1,52,215,215,56938,443,6,0,16,0
1,52,215,215,45474,443,6,0,16,0
1,2506,215,215,497,36750,6,32,24,0
2,4424,215,215,287,38106,6,32,16,0
1,52,215,215,60462,443,6,0,16,0
1,2888,215,215,72,60462,6,0,24,0
1,52,215,215,44668,443,6,0,16,0
1,4372,215,215,500,45296,6,0,16,0
1,52,215,215,45296,443,6,0,16,0
1,52,215,215,59016,443,6,0,16,0
1,83,215,215,321,50270,6,0,24,0
1,1492,215,215,14,41142,6,0,16,0
1,494,215,215,59004,443,6,0,24,0
1,2888,215,215,777,46972,6,0,16,0
1,52,215,215,137,35534,6,0,16,0
1,130,215,215,451,38746,6,32,24,0
2,104,215,215,37494,443,6,0,16,0
1,1470,215,215,410,38686,6,0,16,0
1,1492,215,215,149,48648,6,0,16,0
1,52,215,215,111,41214,6,0,16,0
2,5864,215,215,254,49172,6,0,16,0
1,1470,215,215,426,32794,6,0,24,0
1,60,215,215,443,40566,6,0,18,0
1,60,215,215,443,55010,6,0,18,0
1,2932,215,215,435,55178,6,0,16,0
1,52,215,215,56052,443,6,0,16,0
1,1492,215,215,210,56058,6,0,16,0
1,52,215,215,56058,443,6,0,16,0
1,52,215,215,43100,443,6,0,16,0
1,4306,215,215,73,44944,6,0,16,0
1,2932,215,215,445,52562,6,0,16,0
1,52,215,215,56916,443,6,0,16,0
1,46,0,0,417,46997,6,0,20,1
1,46,0,0,9103,46997,6,0,20,1
1,46,0,0,1594,51137,6,0,20,1
1,46,0,0,3011,51137,6,0,20,1
1,46,0,0,3986,49203,6,0,20,1
1,46,0,0,35500,36256,6,0,20,1
1,46,0,0,8001,33223,6,0,20,1
1,46,0,0,783,59626,6,0,20,1
1,46,0,0,256,41707,6,0,20,1
1,46,0,0,6003,33845,6,0,20,1
1,46,0,0,4848,55550,6,0,20,1
1,46,0,0,705,33844,6,0,20,1
1,46,0,0,5910,45115,6,0,20,1
1,46,0,0,1123,33423,6,0,20,1
1,46,0,0,1148,33423,6,0,20,1
1,46,0,0,1721,35886,6,0,20,1
1,46,0,0,7496,35886,6,0,20,1
1,46,0,0,50300,59438,6,0,20,1
1,46,0,0,787,41862,6,0,20,1
1,46,0,0,9000,41862,6,0,20,1
1,46,0,0,1054,63583,6,0,20,1
1,46,0,0,541,40432,6,0,20,1
1,46,0,0,8081,40432,6,0,20,1
1,46,0,0,26,60616,6,0,20,1
1,46,0,0,8292,45480,6,0,20,1
1,46,0,0,5900,57963,6,0,20,1
1,46,0,0,5901,57963,6,0,20,1
1,46,0,0,125,56981,6,0,20,1
1,46,0,0,2288,55197,6,0,20,1
1,46,0,0,17988,56981,6,0,20,1
1,46,0,0,1248,49335,6,0,20,1
1,46,0,0,666,49621,6,0,20,1
1,46,0,0,1782,61030,6,0,20,1
1,46,0,0,32782,64874,6,0,20,1
1,46,0,0,30,37557,6,0,20,1
1,46,0,0,3325,37557,6,0,20,1
1,46,0,0,7625,46565,6,0,20,1
1,46,0,0,2100,38541,6,0,20,1
1,46,0,0,179,41666,6,0,20,1
1,46,0,0,8031,64790,6,0,20,1
1,46,0,0,1700,49044,6,0,20,1
1,46,0,0,4550,39166,6,0,20,1
1,46,0,0,32777,53588,6,0,20,1
1,46,0,0,19101,49043,6,0,20,1
1,46,0,0,2003,33704,6,0,20,1
1,46,0,0,9091,53617,6,0,20,1
1,46,0,0,6106,35434,6,0,20,1
1,46,0,0,9418,61161,6,0,20,1
1,46,0,0,427,54871,6,0,20,1
1,46,0,0,10243,47124,6,0,20,1
1,46,0,0,3301,55307,6,0,20,1
1,46,0,0,23502,61430,6,0,20,1
1,46,0,0,3814,61431,6,0,20,1
1,46,0,0,10000,62675,6,0,20,1
1,46,0,0,81,62676,6,0,20,1
1,46,0,0,2105,55752,6,0,20,1
1,46,0,0,1054,38518,6,0,20,1
1,46,0,0,668,35880,6,0,20,1
1,46,0,0,1947,56223,6,0,20,1
1,46,0,0,1080,56223,6,0,20,1
1,46,0,0,44501,51491,6,0,20,1
1,46,0,0,34572,51491,6,0,20,1
1,46,0,0,1054,63958,6,0,20,1
1,46,0,0,1580,52087,6,0,20,1
1,46,0,0,4111,57416,6,0,20,1
1,46,0,0,1521,64884,6,0,20,1
1,46,0,0,5269,54371,6,0,20,1
1,46,0,0,1131,48339,6,0,20,1
1,46,0,0,42,56726,6,0,20,1
1,46,0,0,1105,56726,6,0,20,1
1,46,0,0,903,64821,6,0,20,1
1,46,0,0,4125,60818,6,0,20,1
1,46,0,0,5001,60819,6,0,20,1
1,52,0,0,513,60266,6,0,20,1
1,52,0,0,3306,51826,6,0,20,1
1,46,0,0,49203,49158,6,0,2,1
1,46,0,0,36256,1169,6,0,2,1
1,52,0,0,40978,995,6,0,17,1
1,46,0,0,33223,1272,6,0,2,1
1,46,0,0,41707,2046,6,0,2,1
1,46,0,0,41840,5850,6,0,2,1
1,46,0,0,41840,19780,6,0,2,1
1,46,0,0,64088,2601,6,0,2,1
1,46,0,0,64088,34573,6,0,2,1
1,46,0,0,55550,3878,6,0,2,1
1,140,0,0,40320,49152,6,0,24,1
1,52,0,0,50568,49157,6,0,17,1
1,46,0,0,45115,5633,6,0,2,1
1,60,0,0,55884,23,6,0,2,1
1,46,0,0,55499,2607,6,0,2,1
1,46,0,0,55499,6007,6,0,2,1
1,52,0,0,514,51118,6,0,16,1
1,52,0,0,55112,53,6,0,16,1
1,52,0,0,50350,3306,6,0,17,1
1,46,0,0,59438,9090,6,0,2,1
1,46,0,0,63583,5405,6,0,2,1
1,46,0,0,39262,7,6,0,2,1
1,46,0,0,60616,37,6,0,2,1
1,46,0,0,57963,2557,6,0,2,1
1,46,0,0,45480,32780,6,0,2,1
1,46,0,0,53319,82,6,0,2,1
1,46,0,0,55197,14442,6,0,2,1
1,46,0,0,56981,79,6,0,2,1
1,46,0,0,53318,1131,6,0,2,1
1,46,0,0,49335,2111,6,0,2,1
1,56,0,0,55854,49153,6,0,24,1
1,52,0,0,49154,41916,6,0,17,1
1,52,0,0,49152,58142,6,0,16,1
1,52,0,0,35436,49153,6,0,16,1
1,60,0,0,46780,49152,6,0,2,1
1,60,0,0,49156,55606,6,0,18,1
1,46,0,0,61030,1723,6,0,2,1
1,46,0,0,61030,7070,6,0,2,1
1,46,0,0,44446,10025,6,0,2,1
1,46,0,0,44446,9011,6,0,2,1
1,46,0,0,64874,2040,6,0,2,1
1,46,0,0,44446,20222,6,0,2,1
1,275,0,0,59166,513,6,0,24,1
1,52,0,0,8180,38898,6,0,17,1
1,52,0,0,47786,3306,6,0,17,1
1,46,0,0,37557,8001,6,0,2,1
1,46,0,0,33399,8000,6,0,2,1
1,46,0,0,47007,50006,6,0,2,1
1,46,0,0,47007,8654,6,0,2,1
1,52,0,0,143,49562,6,0,16,1
1,46,0,0,46565,1198,6,0,2,1
1,46,0,0,53671,1056,6,0,2,1
1,46,0,0,53671,541,6,0,2,1
1,46,0,0,38541,2909,6,0,2,1
1,46,0,0,53672,1071,6,0,2,1
1,46,0,0,41666,8088,6,0,2,1
1,46,0,0,41667,366,6,0,2,1
1,46,0,0,54134,4343,6,0,2,1
1,46,0,0,39167,2492,6,0,2,1
1,46,0,0,53588,13722,6,0,2,1
1,46,0,0,54134,631,6,0,2,1
1,46,0,0,49043,2042,6,0,2,1
1,52,0,0,49152,41046,6,0,17,1
1,52,0,0,49152,41088,6,0,16,1
1,46,0,0,33704,5900,6,0,2,1
1,46,0,0,33704,17877,6,0,2,1
1,46,0,0,57589,1106,6,0,2,1
1,46,0,0,53617,6059,6,0,2,1
1,46,0,0,53617,70,6,0,2,1
1,46,0,0,35434,280,6,0,2,1
1,52,0,0,42994,6667,6,0,17,1
1,52,0,0,1099,50890,6,0,16,1
1,60,0,0,48506,80,6,0,2,1
1,46,0,0,48020,1216,6,0,2,1
1,46,0,0,48020,10009,6,0,2,1
1,46,0,0,587,61161,6,0,18,1
1,46,0,0,61161,9500,6,0,2,1
1,46,0,0,35947,9207,6,0,2,1
1,60,0,0,995,41478,6,0,18,1
1,46,0,0,48209,3390,6,0,2,1
1,46,0,0,48209,5963,6,0,2,1
1,46,0,0,47124,1152,6,0,2,1
1,46,0,0,54871,9099,6,0,2,1
1,46,0,0,55307,2048,6,0,2,1
1,46,0,0,61430,999,6,0,2,1
1,46,0,0,55752,1079,6,0,2,1
1,46,0,0,62675,3546,6,0,2,1
1,46,0,0,61706,2008,6,0,2,1
1,46,0,0,61706,3998,6,0,2,1
1,46,0,0,55752,1048,6,0,2,1
1,46,0,0,55752,2099,6,0,2,1
1,52,0,0,49154,52890,6,0,16,1
1,52,0,0,49157,35894,6,0,17,1
1,52,0,0,47534,49152,6,0,16,1
1,46,0,0,57970,256,6,0,2,1
1,46,0,0,57970,5414,6,0,2,1
1,46,0,0,57970,4567,6,0,2,1
1,46,0,0,41043,1010,6,0,2,1
1,46,0,0,41043,3878,6,0,2,1
1,46,0,0,38518,3017,6,0,2,1
1,60,0,0,50346,80,6,0,2,1
1,46,0,0,35880,1111,6,0,2,1
1,52,0,0,36820,53,6,0,17,1
1,60,0,0,59848,513,6,0,2,1
1,60,0,0,41520,513,6,0,2,1
1,60,0,0,21,59714,6,0,18,1
1,60,0,0,801,111,6,0,2,1
1,46,0,0,63958,1078,6,0,2,1
1,46,0,0,63958,1086,6,0,2,1
1,52,0,0,36400,80,6,0,16,1
1,514,0,0,80,45910,6,0,24,1
1,46,0,0,58840,10180,6,0,2,1
1,46,0,0,58840,27355,6,0,2,1
1,46,0,0,54371,617,6,0,2,1
1,46,0,0,54371,1038,6,0,2,1
1,46,0,0,57416,3030,6,0,2,1
1,46,0,0,43816,8193,6,0,2,1
1,46,0,0,43816,55555,6,0,2,1
1,46,0,0,43816,648,6,0,2,1
1,46,0,0,48339,7070,6,0,2,1
1,64,0,0,49152,46464,6,0,16,1
1,52,0,0,47066,49157,6,0,16,1
1,64,0,0,49157,47158,6,0,16,1
1,60,0,0,49030,49155,6,0,2,1
1,46,0,0,45196,8649,6,0,2,1
1,46,0,0,45196,1065,6,0,2,1
1,46,0,0,64821,443,6,0,2,1
1,60,0,0,36506,25,6,0,2,1
1,46,0,0,44154,1052,6,0,2,1
1,46,0,0,44154,1056,6,0,2,1
1,46,0,0,60818,19283,6,0,2,1
1,60,0,0,513,53802,6,0,18,1
1,52,0,0,55190,8180,6,0,17,1
1,1500,0,0,8180,36434,6,0,16,1
1,60,0,0,80,49276,6,0,18,1
1,60,0,0,21,43241,6,0,18,1
1,46,0,0,12211,14111,6,0,20,1
1,46,0,0,12445,14736,6,0,20,1
1,46,0,0,10002,42759,6,0,20,1
1,46,0,0,27356,46703,6,0,20,1
1,46,0,0,1840,36817,6,0,20,1
1,46,0,0,5431,36817,6,0,20,1
1,46,0,0,993,37861,6,0,20,1
1,46,0,0,3325,54572,6,0,20,1
1,46,0,0,1723,43563,6,0,20,1
1,46,0,0,1098,43563,6,0,20,1
1,46,0,0,667,57421,6,0,20,1
1,46,0,0,5226,57422,6,0,20,1
1,46,0,0,3551,64284,6,0,20,1
1,46,0,0,1600,43538,6,0,20,1
1,46,0,0,4224,64284,6,0,20,1
1,46,0,0,13,64284,6,0,20,1
1,46,0,0,1166,54714,6,0,20,1
1,46,0,0,82,54714,6,0,20,1
1,46,0,0,2401,34595,6,0,20,1
1,108,0,0,53,65534,17,0,0,1
1,46,0,0,1098,59416,6,0,20,1
1,46,0,0,3013,46549,6,0,20,1
1,46,0,0,9900,56161,6,0,20,1
1,46,0,0,50300,52652,6,0,20,1
1,46,0,0,23502,52652,6,0,20,1
1,46,0,0,999,55151,6,0,20,1
1,46,0,0,3300,55151,6,0,20,1
1,46,0,0,26,55151,6,0,20,1
1,46,0,0,900,60384,6,0,20,1
1,46,0,0,10000,60384,6,0,20,1
1,46,0,0,1107,40694,6,0,20,1
1,46,0,0,1137,51392,6,0,20,1
1,46,0,0,593,59953,6,0,20,1
1,46,0,0,9,59953,6,0,20,1
1,46,0,0,19,39747,6,0,20,1
1,46,0,0,3007,63168,6,0,20,1
1,84,0,0,0,2048,1,0,0,1
1,46,0,0,1060,42954,6,0,20,1
1,46,0,0,49154,56111,6,0,20,1
1,46,0,0,20000,56112,6,0,20,1
1,46,0,0,50389,41035,6,0,20,1
1,46,0,0,3826,55671,6,0,20,1
1,46,0,0,9,55671,6,0,20,1
1,46,0,0,4111,45068,6,0,20,1
1,46,0,0,1533,50409,6,0,20,1
1,46,0,0,5560,50409,6,0,20,1
1,46,0,0,11110,64424,6,0,20,1
1,46,0,0,6100,64424,6,0,20,1
1,46,0,0,56551,25,6,0,4,1
1,46,0,0,6007,56551,6,0,20,1
1,74,0,0,59828,53,17,0,0,1
1,72,0,0,56232,53,17,0,0,1
1,46,0,0,3404,58848,6,0,20,1
1,46,0,0,50389,58848,6,0,20,1
1,46,0,0,10003,37973,6,0,20,1
1,46,0,0,1031,42518,6,0,20,1
1,46,0,0,5850,47370,6,0,20,1
1,46,0,0,32774,43624,6,0,20,1
1,46,0,0,1717,43624,6,0,20,1
1,46,0,0,49161,43624,6,0,20,1
1,46,0,0,32777,51707,6,0,20,1
1,46,0,0,1862,42733,6,0,20,1
1,46,0,0,3880,45333,6,0,20,1
1,46,0,0,5432,33410,6,0,20,1
1,46,0,0,2909,64518,6,0,20,1
1,46,0,0,34571,63143,6,0,20,1
1,46,0,0,16018,59940,6,0,20,1
1,46,0,0,5678,59940,6,0,20,1
1,46,0,0,1443,54177,6,0,20,1
1,46,0,0,5500,53650,6,0,20,1
1,74,0,0,33046,53,17,0,0,1
1,46,0,0,33388,3306,6,0,4,1
1,136,0,0,0,771,1,0,0,1
1,46,0,0,16012,56509,6,0,20,1
1,46,0,0,9102,44614,6,0,20,1
1,46,0,0,3703,33197,6,0,20,1
1,46,0,0,3945,59357,6,0,20,1
1,46,0,0,5054,59357,6,0,20,1
1,46,0,0,4662,59577,6,0,20,1
1,46,0,0,1301,59577,6,0,20,1
1,46,0,0,99,40369,6,0,20,1
1,46,0,0,427,56548,6,0,20,1
1,46,0,0,9099,40368,6,0,20,1
1,46,0,0,4111,50418,6,0,20,1
1,46,0,0,4321,51908,6,0,20,1
1,46,0,0,19101,51908,6,0,20,1
1,46,0,0,1272,45947,6,0,20,1
1,46,0,0,7435,56060,6,0,20,1
1,46,0,0,13670,12582,6,0,2,1
1,46,0,0,14544,12644,6,0,2,1
1,46,0,0,42759,8087,6,0,2,1
1,46,0,0,47812,1112,6,0,2,1
1,46,0,0,42759,543,6,0,2,1
1,46,0,0,46703,1068,6,0,2,1
1,52,0,0,49090,22,6,0,16,1
1,266,0,0,54518,465,6,0,24,1
1,46,0,0,37861,2522,6,0,2,1
1,46,0,0,33681,3517,6,0,2,1
1,46,0,0,33681,1073,6,0,2,1
1,46,0,0,60490,146,6,0,2,1
1,46,0,0,60491,3527,6,0,2,1
1,46,0,0,43538,3128,6,0,2,1
1,64,0,0,49154,33944,6,0,16,1
1,60,0,0,38360,49156,6,0,2,1
1,60,0,0,49157,36740,6,0,18,1
1,169,0,0,34050,49154,6,0,24,1
1,52,0,0,49152,41112,6,0,16,1
1,46,0,0,64830,2119,6,0,2,1
1,46,0,0,64830,11110,6,0,2,1
1,46,0,0,41541,26,6,0,2,1
1,46,0,0,41541,5222,6,0,2,1
1,46,0,0,34595,9200,6,0,2,1
1,60,0,0,513,42028,6,0,18,1
1,52,0,0,3306,33008,6,0,16,1
1,52,0,0,80,53016,6,0,17,1
1,46,0,0,59416,2260,6,0,2,1
1,46,0,0,46549,5550,6,0,2,1
1,46,0,0,56161,5432,6,0,2,1
1,52,0,0,36260,465,6,0,16,1
1,153,0,0,995,46170,6,0,24,1
1,46,0,0,55151,1075,6,0,2,1
1,46,0,0,51291,6059,6,0,2,1
1,46,0,0,61338,2702,6,0,2,1
1,46,0,0,60384,8087,6,0,2,1
1,46,0,0,51392,1035,6,0,2,1
1,46,0,0,40693,16018,6,0,2,1
1,46,0,0,59953,8087,6,0,2,1
1,46,0,0,40693,9878,6,0,2,1
1,52,0,0,59896,445,6,0,16,1
1,46,0,0,54222,1042,6,0,2,1
1,66,0,0,46638,49157,6,0,24,1
1,60,0,0,44716,49154,6,0,2,1
1,46,0,0,64209,49165,6,0,2,1
1,46,0,0,64209,8000,6,0,2,1
1,46,0,0,39747,7496,6,0,2,1
1,46,0,0,63168,3390,6,0,2,1
1,46,0,0,57752,1000,6,0,2,1
1,46,0,0,57752,60443,6,0,2,1
1,52,0,0,6000,36524,6,0,16,1
1,74,0,0,33320,3306,6,0,24,1
1,105,0,0,51160,513,6,0,24,1
1,52,0,0,58178,3306,6,0,16,1
3,156,0,0,8883,58028,6,0,16,1
3,1949,0,0,58028,8883,6,0,24,1
1,60,0,0,37434,8180,6,0,2,1
1,52,0,0,374,111,6,0,17,1
1,46,0,0,51379,1192,6,0,2,1
1,46,0,0,42954,8800,6,0,2,1
1,46,0,0,42954,3269,6,0,2,1
1,46,0,0,51314,1433,6,0,2,1
1,46,0,0,51314,42510,6,0,2,1
1,46,0,0,48814,2191,6,0,2,1
1,46,0,0,48814,54328,6,0,2,1
1,46,0,0,48214,44176,6,0,2,1
1,46,0,0,41035,1192,6,0,2,1
1,46,0,0,41020,3809,6,0,2,1
1,46,0,0,56113,2049,6,0,2,1
1,46,0,0,56111,9917,6,0,2,1
1,60,0,0,60508,1,6,0,16,1
1,46,0,0,55671,9090,6,0,2,1
1,46,0,0,52476,2525,6,0,2,1
1,46,0,0,52476,49167,6,0,2,1
1,46,0,0,52476,1501,6,0,2,1
1,46,0,0,36660,1117,6,0,2,1
1,60,0,0,49155,58334,6,0,18,1
1,46,0,0,58372,16993,6,0,2,1
1,46,0,0,58372,515,6,0,2,1
1,56,0,0,42342,5432,6,0,24,1
1,52,0,0,513,35728,6,0,16,1
1,60,0,0,3306,33752,6,0,18,1
1,46,0,0,37973,2099,6,0,2,1
1,46,0,0,37973,9929,6,0,2,1
1,46,0,0,54921,6112,6,0,2,1
1,46,0,0,54921,5555,6,0,2,1
1,52,0,0,49082,587,6,0,17,1
1,52,0,0,52266,995,6,0,16,1
1,514,0,0,80,46944,6,0,24,1
1,46,0,0,47370,10012,6,0,2,1
1,46,0,0,43625,9102,6,0,2,1
1,46,0,0,43624,7676,6,0,2,1
1,46,0,0,51707,3404,6,0,2,1
1,46,0,0,42733,1126,6,0,2,1
1,46,0,0,45333,3031,6,0,2,1
1,46,0,0,33410,6502,6,0,2,1
1,46,0,0,49156,33410,6,0,18,1
1,64,0,0,49157,37848,6,0,16,1
1,74,0,0,37876,49157,6,0,24,1
1,52,0,0,58706,49155,6,0,16,1
1,46,0,0,63143,1007,6,0,2,1
1,46,0,0,54177,990,6,0,2,1
1,46,0,0,53650,1098,6,0,2,1
1,105,0,0,44946,8009,6,0,24,1
1,657,0,0,58743,443,6,0,24,1
1,46,0,0,56509,5298,6,0,2,1
1,46,0,0,44614,3878,6,0,2,1
1,46,0,0,62535,3369,6,0,2,1
1,46,0,0,44614,8651,6,0,2,1
1,46,0,0,62535,3367,6,0,2,1
1,46,0,0,40629,20031,6,0,2,1
1,60,0,0,3306,35596,6,0,18,1
1,46,0,0,56076,16993,6,0,2,1
1,46,0,0,56076,1088,6,0,2,1
1,46,0,0,56076,5902,6,0,2,1
1,46,0,0,56548,5900,6,0,2,1
1,46,0,0,56548,8383,6,0,2,1
1,46,0,0,42376,1065,6,0,2,1
1,46,0,0,40368,19350,6,0,2,1
1,46,0,0,42375,8100,6,0,2,1
1,52,0,0,55964,49156,6,0,16,1
1,60,0,0,49153,39258,6,0,18,1
1,46,0,0,37656,7512,6,0,2,1
1,46,0,0,37656,1583,6,0,2,1
1,46,0,0,45947,32784,6,0,2,1
1,46,0,0,56060,5811,6,0,2,1
1,60,0,0,59306,3306,6,0,2,1
1,60,0,0,40351,21,6,0,16,1
1,52,0,0,3306,57998,6,0,17,1
1,288,0,0,54650,443,6,0,24,1
1,46,0,0,12155,14339,6,0,20,1
1,46,0,0,12215,14399,6,0,20,1
1,46,0,0,12355,14725,6,0,20,1
1,46,0,0,12385,14755,6,0,20,1
1,46,0,0,12421,14791,6,0,20,1
1,46,0,0,12433,14803,6,0,20,1
1,46,0,0,12511,14881,6,0,20,1
1,46,0,0,1183,41052,6,0,20,1
1,46,0,0,1875,41052,6,0,20,1
1,46,0,0,2000,60328,6,0,20,1
1,46,0,0,32,48136,6,0,20,1
